R1,R2,R3,R4
0.15399683183929758,-0.1686485096950424,-0.225459989829518,0.27431709656298797
0.535860631773578,0.33325010775916886,0.33664721957703164,0.8186325467870137
1.363403044422471,0.8814462358301123,1.0980555892777422,1.21233461313322
1.5491730527553704,0.9911937482125388,1.4039309135109908,1.4189544877401734
1.5722801839446077,1.123422785296167,1.4949264444621708,1.5387671246635584
1.005051436041621,0.8305559020204358,1.003294576245559,1.2286505314699812
0.4162831577106031,0.4496485266964273,0.35860395699729203,0.6611759853808173
-0.4308456247148369,-0.4087457764044325,-0.6584061137209524,-0.39197377158695285
-1.8264034641545992,-1.513527538528956,-1.859911699900921,-1.607319610685494
-3.1824557084894614,-2.2317952437187794,-2.831802992643959,-3.1075632486456466
-2.147768697128388,-1.6991656126054127,-1.3300890092939985,-1.8143311458533717
-0.9396362364612045,-0.7845833017919561,-0.5789884480219328,-0.9038099918659861
-0.5723371436023126,-0.48776190183310497,-0.1736904566759049,-0.33018925042220715
0.19797957055575174,0.07613272690856164,0.3747390939552095,0.48430300775213253
0.7753755916292048,0.8465259409249755,0.7648273775025138,0.7832387288036522
1.4553786634409704,1.253164334888191,1.2294709989172181,1.066219198249629
1.546686941370011,1.6162954793227762,1.510957390135235,1.4161555115280688
1.2707199369846964,1.2523541658975506,1.2864115116525283,1.2722416743328329
0.4516213939860544,0.736239067308925,0.7082994209292008,0.865431962418581
-0.2953604522759223,-0.3930735000302209,-0.4817541940805656,-0.5194049173571402
-1.3238896925355057,-1.7287774054135938,-1.2884288845801484,-1.4487276190045817
-0.8772306275776653,-1.3910365606738915,-1.227710494362856,-1.4285410912208816
-0.6789174155144183,-1.1844759470087052,-0.8442086547426929,-1.0342234417130929
0.14681648798333166,-0.5311873581320149,-0.05260700238051496,-0.307496989004089
0.29006873039488423,-0.3901541140561474,0.1396229672508052,-0.05369583533480358
0.562882104066009,-0.08549765828939954,0.43055190638335483,-0.029042446807825452
0.9138396044621422,0.42610507883003096,0.7249349119689577,0.17916493090737445
0.9945117995556534,0.6853845088040975,0.9002926547309194,0.14026483230468373
0.7764699597562333,0.9270124892050211,0.8554558363917864,0.4521252847961802
0.22380170371715763,0.3914422482426461,0.3642310057646619,0.199767497061752
-0.12670793786242596,-0.013291703789609826,0.0027582044422847134,0.020285247828194963
-0.03343716798837822,-0.8300010687319228,0.03315371850837094,-0.20997503068989357
-0.5576513684409408,-1.007485249403339,-0.27590590713805957,-0.6749888545397071
-0.7501143065432478,-1.1175021598261243,-0.28699627560606333,-0.4202867460596396
-0.8544725465910611,-1.315904787598491,-0.6416499803964562,-0.5885167039867226
0.27859963059203013,-0.5419935381120776,0.05974430486936219,0.07032503604427338
0.793372138613107,0.139004680978653,0.5869215234079488,0.4306663629547465
1.137974134742476,0.713789042146573,0.7971583852273393,0.8527652187754834
0.6969879872030305,0.724023256904975,0.6533527681826027,0.888471085298028
0.5515106998409283,0.566579095373992,0.3628257341200759,0.6757673663850424
0.771541546707043,0.5287439613877059,0.6182187104278638,0.4237496698144638
0.717798415811818,0.5027331169169086,0.5268087493151777,-0.005843488018958643
0.5060800473505604,0.20902360702900272,0.31011693365623166,-0.3315347925514675
-0.573391026030118,-0.525816583044044,-0.5716499957452134,-0.8854214897769819
-1.0627623597512195,-1.3201682396198628,-1.1527656834666324,-1.2378934514106097
-2.0134980163982434,-1.4953780676314556,-1.7021738154948496,-1.5339550760445952
-1.2377407916469974,-1.564696963959259,-1.096830522846104,-1.4055005175788255
-0.6879298826038919,-1.0812804631178343,-0.5728704847023415,-0.6957669501063879
0.04436197126214607,-0.5311873581320149,-0.16991932168305288,-0.2426499891954998
0.0691491055869774,-0.35368222855509857,-0.3032662780839255,-0.16461640958932872
0.19657487285229705,-0.1420839702046057,-0.10073482548518392,-0.24011205959334847
0.24245122054695678,-0.09905494938345014,0.18948001762528685,-0.06957692154743363
0.39904736089880494,0.21235261673745678,0.4702615979283632,-0.08906884499834174
0.29544527661408143,0.041965640945186074,0.23054231591037178,-0.3154671313955872
-0.36791116599216805,-0.35747803917780685,-0.41223455738639014,-1.1477899765840474
-1.0370100874469261,-0.9808335858708288,-1.1623531411734236,-1.7602072356927598
-1.7621694569719843,-1.1157494017101461,-1.6100351049363995,-2.0613183663566645
-1.4953149224903106,-0.9608687209511624,-1.1778596673633621,-1.526555925097482
-1.3379248432249249,-1.1018294010561793,-1.0381909356548316,-1.5228778781729404
-0.4602083687950155,-0.6899577496576217,-0.4133309508102524,-0.9803145551557441
-0.08838235034503328,-0.47737653168569005,-0.2539519885859724,-0.6047207330217307
0.13238185868301824,-0.18717973868722834,-0.11799551126767957,-0.3450570269579317
0.6918993116758161,0.4821332732922048,0.3670385790520787,0.27056648713032483
1.262061503196735,1.088132245452628,0.859922743476659,0.5858587830620177
1.5225497380243178,1.406747795883003,1.114171194072489,0.7279322515957862
1.2290097271115283,1.2757425587183437,0.8233769854574554,0.3522944082077353
0.5682495782923114,0.720958216361726,0.19638592663218837,-0.17188429475961783
-0.255280914388603,0.051485914024304635,-0.6112285247404915,-0.723994017465291
-1.1769394136317441,-0.9623920942370983,-1.4088788547077158,-1.226893382760204
-1.9058953660291236,-1.2783350876504491,-1.5204488604032869,-0.9120730717531802
-0.8062841653690574,-0.8191601014051421,-0.7564534851457003,-0.5756906078777548
-0.1432486889284262,-0.18379379494778797,-0.1088891219818599,-0.25924867714449956
0.9514191935512221,0.532111514530765,0.6667630567283054,0.07347030892171788
1.2155876190325907,1.150608324714701,1.0629466648760095,0.7166995727916271
1.497377218925839,1.4483493875870073,1.335240807303883,1.0448856226922658
1.385354694159447,1.6934636207321265,1.3522355106168131,1.2484493302983266
1.4378117645043025,1.711576063624152,1.3176731186242339,1.0597745903884774
1.2501703962830029,1.6110030960023485,1.011158522429765,0.7795949282463125
0.6288331456350413,0.965738450621319,0.35154767599214776,0.060854820766146234
-0.3143663016158418,0.013073911248448073,-0.581442916753401,-0.8125912911588966
-1.5928529857963882,-1.2948582331535152,-1.7899815168961533,-1.8721466248449568
-2.303042071333285,-1.9203376690312552,-2.227269077472192,-2.293875424879162
-1.2410171095649731,-1.1351896521107023,-1.5258195077336156,-1.7137783828416482
-0.531738610927889,-0.5638706289782986,-0.5595013662853302,-0.9120730717531798
0.0031397703845002485,-0.09505549514214544,-0.05965284018763242,-0.3234795402960024
0.43338940715808627,0.29108182642283914,0.4775809210429751,0.22687874305117106
0.5473074191430661,0.8290982713213833,0.5913307109623881,0.6425994541092458
0.733431307082563,1.0972201960174033,0.909594875132451,1.061709797397686
1.0791560033283452,1.3092321934611961,1.0945163727487799,1.1215704031862983
0.9236725977772451,0.9866689036640733,0.909594875132451,0.7472648743962693
0.5461051067617656,0.4473071396284117,0.298532255113736,-0.00036668412136199054
-0.8670742388279024,-0.649295873382756,-0.9905621871615846,-0.9266711507581353
-1.4502491020525246,-1.9331796472442284,-1.6611607937358095,-1.1554466353843147
-2.0552320311842234,-2.206277644677697,-1.7829238921396016,-1.4939532740889294
-1.3379248432249249,-1.1586324287007161,-1.098653016862222,-1.1201613476008
-0.7905466565442553,-0.36414486990436445,-0.5863644386786908,-0.7546742949333468
0.014674684202378179,0.26608019992310233,0.01886503556189089,0.09118686630716616
0.3829704966211548,0.4601496878430469,0.4901626484410418,0.5633658949701746
0.7517304833598178,0.9017606451885908,0.8165662377313165,0.946762198780481
0.8348731919031506,1.2640758302425643,1.0680658792011366,1.2262400508566507
0.9844351551352255,1.5223453644220526,1.121689768528829,1.354960191829805
0.835942177589026,1.2519489821646121,0.8397534978933101,1.0892773904539546
0.39005841416546777,0.651307485511583,0.12694690606269146,0.29758897814499435
-0.48706288997784747,-0.25475568473007093,-1.0381909356548316,-0.9372081154580596
-1.718076290719677,-1.220607647774921,-2.2891787647669273,-2.322806352114601
-2.3729864506835883,-1.6219207162249358,-2.0189634434775905,-2.322806352114601
-1.4541043026224854,-0.9578280657506776,-1.3641397359984595,-1.1554466353843147
-0.3801332574146192,-0.3339160641880759,-0.5224719645889921,-0.4697251614324813
0.023092028939612718,-0.07915746607304032,-0.1034485927409118,0.124056794954675
0.5424944904152667,0.3530550396199849,0.5020121664472046,0.5184487980889987
0.6305750214328606,0.9181600145718875,0.931879958118692,0.933179411947532
1.0825651834414516,1.3230557948837476,1.3144242380686189,1.19102445970717
1.012054833417285,1.204903665290623,1.243346222974222,1.2484493302983266
0.7797502103934082,0.6853845088040961,0.8211089807582912,0.8842995720154692
0.018505084134943173,-0.13551302181788644,0.046498267657089185,0.2191737234722344
-0.9120165449267574,-0.7858951657867738,-0.8682267775058558,-0.7861070163563454
-1.6849120368609902,-1.6489394272168216,-1.8224335676988466,-1.704780164055401
-1.5073437744369453,-1.136974651734778,-1.6611607937358095,-1.4903983271821737
-0.70040417004571,-0.4077611622343832,-0.8323631511691176,-0.7045224894185462
-0.05475624727716034,0.05949947770746819,-0.42323403973241946,-0.228742371157692
0.3307375345760006,0.4584034605299687,0.08350768355263143,0.263042465683674
0.5919596071908629,0.8728869774216629,0.5281057285229618,0.4315292347485906
0.9247055012841663,1.3849258843911754,1.0583302661683913,0.7576038012499628
1.2870539294740557,1.5314520765423372,1.2227458832458236,0.9037013998203736
1.304644932590531,1.509543771358846,1.1966403941241621,1.0429367023407106
0.9869578955470344,1.0619719553707176,0.7937162790717668,0.5946284773461655
0.08699025226319429,0.3908390147858064,0.11418306862520498,-0.19512110260936055
-0.8320457633816242,-0.5290364836635535,-0.851666888395219,-1.5228778781729404
-2.249797235017963,-1.6519940499543004,-2.066263705293232,-2.0476511623225115
-2.303042071333285,-1.6308341567559457,-1.6830255103313045,-1.866722369264911
-1.4676911771627932,-1.3660886873753135,-1.4555930337666925,-1.877606583739378
0.0691491055869774,-0.40874577640443205,-0.08275228891503414,-0.47417024989272577
0.49995552191068093,0.12996375757430187,0.2948978974121006,-0.08906884499834174
0.6771391805874328,0.5471950555385033,0.7688940739350555,0.7114375163240753
0.5473074191430661,0.8017081414102497,0.8593648498716571,0.8954066077468366
0.9889743665907734,1.2077931720421997,1.2318685904470335,1.3606868549016744
1.2487951463679732,1.3446274150017112,1.2438233566540369,1.2183899476653748
1.0811046282911958,1.2873550496610733,0.986432292571412,0.9064596304734898
0.4181902022233793,0.7397887510265533,0.2199815981038266,0.07347030892171844
-0.3107309322862479,0.02424569549083357,-0.5402723397572083,-0.8633167486853798
-1.022898615428302,-0.8857338653758039,-1.5231306272611418,-1.4285410912208816
-1.517457812564777,-1.7089212645353205,-1.7151576682178407,-1.7274502926104254
-0.7152714715614055,-1.0429465661996002,-0.8546621514507318,-0.6801527261196277
-0.34556275186438273,-0.2698946294156715,-0.3467865839425464,-0.4404387865022105
0.11857628850037492,0.09829570396333,0.20631671500502552,0.10255544369141086
0.41501090643974725,0.5527526099831758,0.41417499784947526,0.3504960764890041
1.0020443550564848,1.096356179440042,0.8898523048237651,1.0591291728990915
1.3536919960493652,1.6814383345830122,1.290632457470541,1.4830792983793863
1.4489637163193891,1.8485903756557662,1.4660989341691586,1.5985879159496448
0.9034488934130857,1.3621420728537472,0.9996159857140764,1.0240141507052143
0.351777323536387,0.5588480647413913,0.21846812783792732,0.31416751778966207
-0.8209528867105712,-0.5594664682896165,-0.9176444353926019,-0.6905415716206992
-1.055562747783102,-0.9175490465657399,-1.1817689940680096,-0.9913417727854603
-1.216635065226923,-0.9397519499219316,-1.2338417830005106,-1.4120290845912438
-1.1383502960129732,-0.8436914414670508,-0.9543845577361393,-1.1351459499705638
-0.39814755982922756,-0.1119214612273392,-0.18600604792409586,-0.45500726800296454
-0.17338454944847867,0.06747499858635216,-0.1354335951356409,-0.09832221995421385
0.5551075734528533,0.6676296288631438,0.35719470436532935,0.3196614187633687
0.9319244384645762,1.120430541884735,0.8532191538327456,1.0629990654632202
1.1560411411957763,1.4272532500134898,1.2882883245974974,1.2728336333130001
1.2276241838124815,1.6127683553501244,1.4953609288618686,1.503215235721369
